granule_id,us_url,time_start,time_end,product,location,split,granuleSize
TEMPO_NO2_L2_V01_20231228T163646Z_S005G05.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T163646Z_S005G05.nc,2023-12-28T16:36:46Z,2023-12-28T16:43:23Z,tempo,la,train,94035063
TEMPO_NO2_L2_V01_20231228T163009Z_S005G04.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T163009Z_S005G04.nc,2023-12-28T16:30:09Z,2023-12-28T16:36:46Z,tempo,la,train,92884386
TEMPO_NO2_L2_V01_20231228T162331Z_S005G03.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T162331Z_S005G03.nc,2023-12-28T16:23:31Z,2023-12-28T16:30:08Z,tempo,la,train,89794030
TEMPO_NO2_L2_V01_20231228T161651Z_S005G02.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T161651Z_S005G02.nc,2023-12-28T16:16:51Z,2023-12-28T16:23:31Z,tempo,la,train,94821981
TEMPO_NO2_L2_V01_20231228T161011Z_S005G01.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T161011Z_S005G01.nc,2023-12-28T16:10:11Z,2023-12-28T16:16:51Z,tempo,la,train,95130703
TEMPO_NO2_L2_V01_20231228T160315Z_S004G09.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T160315Z_S004G09.nc,2023-12-28T16:03:15Z,2023-12-28T16:09:52Z,tempo,la,train,79715207
TEMPO_NO2_L2_V01_20231228T155638Z_S004G08.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T155638Z_S004G08.nc,2023-12-28T15:56:38Z,2023-12-28T16:03:15Z,tempo,la,train,86138265
TEMPO_NO2_L2_V01_20231228T155001Z_S004G07.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T155001Z_S004G07.nc,2023-12-28T15:50:01Z,2023-12-28T15:56:38Z,tempo,la,train,90837252
TEMPO_NO2_L2_V01_20231228T154323Z_S004G06.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T154323Z_S004G06.nc,2023-12-28T15:43:23Z,2023-12-28T15:50:00Z,tempo,la,train,92796010
TEMPO_NO2_L2_V01_20231228T153646Z_S004G05.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T153646Z_S004G05.nc,2023-12-28T15:36:46Z,2023-12-28T15:43:23Z,tempo,la,train,93848335
TEMPO_NO2_L2_V01_20231228T153009Z_S004G04.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T153009Z_S004G04.nc,2023-12-28T15:30:09Z,2023-12-28T15:36:46Z,tempo,la,train,93021405
TEMPO_NO2_L2_V01_20231228T152331Z_S004G03.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T152331Z_S004G03.nc,2023-12-28T15:23:31Z,2023-12-28T15:30:08Z,tempo,la,train,90925465
TEMPO_NO2_L2_V01_20231228T151651Z_S004G02.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T151651Z_S004G02.nc,2023-12-28T15:16:51Z,2023-12-28T15:23:31Z,tempo,la,train,95270736
TEMPO_NO2_L2_V01_20231228T151011Z_S004G01.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T151011Z_S004G01.nc,2023-12-28T15:10:11Z,2023-12-28T15:16:51Z,tempo,la,train,95754297
TEMPO_NO2_L2_V01_20231228T145638Z_S003G08.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T145638Z_S003G08.nc,2023-12-28T14:56:38Z,2023-12-28T15:03:15Z,tempo,la,train,73407802
TEMPO_NO2_L2_V01_20231228T145001Z_S003G07.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T145001Z_S003G07.nc,2023-12-28T14:50:01Z,2023-12-28T14:56:38Z,tempo,la,train,82387208
TEMPO_NO2_L2_V01_20231228T144323Z_S003G06.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T144323Z_S003G06.nc,2023-12-28T14:43:23Z,2023-12-28T14:50:00Z,tempo,la,train,86739923
TEMPO_NO2_L2_V01_20231228T143646Z_S003G05.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T143646Z_S003G05.nc,2023-12-28T14:36:46Z,2023-12-28T14:43:23Z,tempo,la,train,90117045
TEMPO_NO2_L2_V01_20231228T143009Z_S003G04.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T143009Z_S003G04.nc,2023-12-28T14:30:09Z,2023-12-28T14:36:46Z,tempo,la,train,93067019
TEMPO_NO2_L2_V01_20231228T142331Z_S003G03.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T142331Z_S003G03.nc,2023-12-28T14:23:31Z,2023-12-28T14:30:08Z,tempo,la,train,91968656
TEMPO_NO2_L2_V01_20231228T141651Z_S003G02.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T141651Z_S003G02.nc,2023-12-28T14:16:51Z,2023-12-28T14:23:31Z,tempo,la,train,95478424
TEMPO_NO2_L2_V01_20231228T141011Z_S003G01.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T141011Z_S003G01.nc,2023-12-28T14:10:11Z,2023-12-28T14:16:51Z,tempo,la,train,95671811
TEMPO_NO2_L2_V01_20231228T140315Z_S002G06.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T140315Z_S002G06.nc,2023-12-28T14:03:15Z,2023-12-28T14:09:52Z,tempo,la,train,77493372
TEMPO_NO2_L2_V01_20231228T135638Z_S002G05.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T135638Z_S002G05.nc,2023-12-28T13:56:38Z,2023-12-28T14:03:15Z,tempo,la,train,84288207
TEMPO_NO2_L2_V01_20231228T135001Z_S002G04.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T135001Z_S002G04.nc,2023-12-28T13:50:01Z,2023-12-28T13:56:38Z,tempo,la,train,88207113
TEMPO_NO2_L2_V01_20231228T134323Z_S002G03.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T134323Z_S002G03.nc,2023-12-28T13:43:23Z,2023-12-28T13:50:00Z,tempo,la,train,91431716
TEMPO_NO2_L2_V01_20231228T133646Z_S002G02.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T133646Z_S002G02.nc,2023-12-28T13:36:46Z,2023-12-28T13:43:23Z,tempo,la,train,94877663
TEMPO_NO2_L2_V01_20231228T133006Z_S002G01.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T133006Z_S002G01.nc,2023-12-28T13:30:06Z,2023-12-28T13:36:46Z,tempo,la,train,95536040
TEMPO_NO2_L2_V01_20231228T132310Z_S001G06.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T132310Z_S001G06.nc,2023-12-28T13:23:10Z,2023-12-28T13:29:47Z,tempo,la,train,57570455
TEMPO_NO2_L2_V01_20231228T131633Z_S001G05.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T131633Z_S001G05.nc,2023-12-28T13:16:33Z,2023-12-28T13:23:10Z,tempo,la,train,61676373
TEMPO_NO2_L2_V01_20231228T130956Z_S001G04.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T130956Z_S001G04.nc,2023-12-28T13:09:56Z,2023-12-28T13:16:33Z,tempo,la,train,77333272
TEMPO_NO2_L2_V01_20231228T130318Z_S001G03.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T130318Z_S001G03.nc,2023-12-28T13:03:18Z,2023-12-28T13:09:55Z,tempo,la,train,85412442
TEMPO_NO2_L2_V01_20231228T125641Z_S001G02.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T125641Z_S001G02.nc,2023-12-28T12:56:41Z,2023-12-28T13:03:18Z,tempo,la,train,93730224
TEMPO_NO2_L2_V01_20231228T125001Z_S001G01.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.28/TEMPO_NO2_L2_V01_20231228T125001Z_S001G01.nc,2023-12-28T12:50:01Z,2023-12-28T12:56:41Z,tempo,la,train,95404699
TEMPO_NO2_L2_V01_20231227T232255Z_S013G06.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T232255Z_S013G06.nc,2023-12-27T23:22:55Z,2023-12-27T23:29:32Z,tempo,la,train,93726523
TEMPO_NO2_L2_V01_20231227T231618Z_S013G05.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T231618Z_S013G05.nc,2023-12-27T23:16:18Z,2023-12-27T23:22:55Z,tempo,la,train,90518903
TEMPO_NO2_L2_V01_20231227T230941Z_S013G04.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T230941Z_S013G04.nc,2023-12-27T23:09:41Z,2023-12-27T23:16:18Z,tempo,la,train,69563355
TEMPO_NO2_L2_V01_20231227T230303Z_S013G03.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T230303Z_S013G03.nc,2023-12-27T23:03:03Z,2023-12-27T23:09:40Z,tempo,la,train,52989328
TEMPO_NO2_L2_V01_20231227T225626Z_S013G02.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T225626Z_S013G02.nc,2023-12-27T22:56:26Z,2023-12-27T23:03:03Z,tempo,la,train,54483437
TEMPO_NO2_L2_V01_20231227T224946Z_S013G01.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T224946Z_S013G01.nc,2023-12-27T22:49:46Z,2023-12-27T22:56:26Z,tempo,la,train,49662711
TEMPO_NO2_L2_V01_20231227T224250Z_S012G06.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T224250Z_S012G06.nc,2023-12-27T22:42:50Z,2023-12-27T22:49:27Z,tempo,la,train,93868078
TEMPO_NO2_L2_V01_20231227T223613Z_S012G05.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T223613Z_S012G05.nc,2023-12-27T22:36:13Z,2023-12-27T22:42:50Z,tempo,la,train,89838264
TEMPO_NO2_L2_V01_20231227T222936Z_S012G04.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T222936Z_S012G04.nc,2023-12-27T22:29:36Z,2023-12-27T22:36:13Z,tempo,la,train,73147178
TEMPO_NO2_L2_V01_20231227T222258Z_S012G03.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T222258Z_S012G03.nc,2023-12-27T22:22:58Z,2023-12-27T22:29:35Z,tempo,la,train,90379786
TEMPO_NO2_L2_V01_20231227T221621Z_S012G02.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T221621Z_S012G02.nc,2023-12-27T22:16:21Z,2023-12-27T22:22:58Z,tempo,la,train,84518757
TEMPO_NO2_L2_V01_20231227T220941Z_S012G01.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T220941Z_S012G01.nc,2023-12-27T22:09:41Z,2023-12-27T22:16:21Z,tempo,la,train,79224441
TEMPO_NO2_L2_V01_20231227T220245Z_S011G09.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T220245Z_S011G09.nc,2023-12-27T22:02:45Z,2023-12-27T22:09:22Z,tempo,la,train,94464732
TEMPO_NO2_L2_V01_20231227T215608Z_S011G08.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T215608Z_S011G08.nc,2023-12-27T21:56:08Z,2023-12-27T22:02:45Z,tempo,la,train,93506748
TEMPO_NO2_L2_V01_20231227T214931Z_S011G07.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T214931Z_S011G07.nc,2023-12-27T21:49:31Z,2023-12-27T21:56:08Z,tempo,la,train,95265308
TEMPO_NO2_L2_V01_20231227T214253Z_S011G06.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T214253Z_S011G06.nc,2023-12-27T21:42:53Z,2023-12-27T21:49:30Z,tempo,la,train,93713702
TEMPO_NO2_L2_V01_20231227T213616Z_S011G05.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T213616Z_S011G05.nc,2023-12-27T21:36:16Z,2023-12-27T21:42:53Z,tempo,la,train,90369982
TEMPO_NO2_L2_V01_20231227T212939Z_S011G04.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T212939Z_S011G04.nc,2023-12-27T21:29:39Z,2023-12-27T21:36:16Z,tempo,la,train,86883917
TEMPO_NO2_L2_V01_20231227T212301Z_S011G03.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T212301Z_S011G03.nc,2023-12-27T21:23:01Z,2023-12-27T21:29:38Z,tempo,la,train,82817614
TEMPO_NO2_L2_V01_20231227T211621Z_S011G02.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T211621Z_S011G02.nc,2023-12-27T21:16:21Z,2023-12-27T21:23:01Z,tempo,la,train,75126365
TEMPO_NO2_L2_V01_20231227T210941Z_S011G01.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T210941Z_S011G01.nc,2023-12-27T21:09:41Z,2023-12-27T21:16:21Z,tempo,la,train,62819610
TEMPO_NO2_L2_V01_20231227T210245Z_S010G09.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T210245Z_S010G09.nc,2023-12-27T21:02:45Z,2023-12-27T21:09:22Z,tempo,la,train,94366130
TEMPO_NO2_L2_V01_20231227T205608Z_S010G08.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T205608Z_S010G08.nc,2023-12-27T20:56:08Z,2023-12-27T21:02:45Z,tempo,la,train,93484423
TEMPO_NO2_L2_V01_20231227T204931Z_S010G07.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T204931Z_S010G07.nc,2023-12-27T20:49:31Z,2023-12-27T20:56:08Z,tempo,la,train,95112952
TEMPO_NO2_L2_V01_20231227T204253Z_S010G06.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T204253Z_S010G06.nc,2023-12-27T20:42:53Z,2023-12-27T20:49:30Z,tempo,la,train,94115325
TEMPO_NO2_L2_V01_20231227T203616Z_S010G05.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T203616Z_S010G05.nc,2023-12-27T20:36:16Z,2023-12-27T20:42:53Z,tempo,la,train,93000061
TEMPO_NO2_L2_V01_20231227T202939Z_S010G04.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T202939Z_S010G04.nc,2023-12-27T20:29:39Z,2023-12-27T20:36:16Z,tempo,la,train,91802109
TEMPO_NO2_L2_V01_20231227T202301Z_S010G03.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T202301Z_S010G03.nc,2023-12-27T20:23:01Z,2023-12-27T20:29:38Z,tempo,la,train,88797521
TEMPO_NO2_L2_V01_20231227T201621Z_S010G02.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T201621Z_S010G02.nc,2023-12-27T20:16:21Z,2023-12-27T20:23:01Z,tempo,la,train,86457016
TEMPO_NO2_L2_V01_20231227T200941Z_S010G01.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T200941Z_S010G01.nc,2023-12-27T20:09:41Z,2023-12-27T20:16:21Z,tempo,la,train,80104144
TEMPO_NO2_L2_V01_20231227T200245Z_S009G09.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T200245Z_S009G09.nc,2023-12-27T20:02:45Z,2023-12-27T20:09:22Z,tempo,la,train,93420828
TEMPO_NO2_L2_V01_20231227T195608Z_S009G08.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T195608Z_S009G08.nc,2023-12-27T19:56:08Z,2023-12-27T20:02:45Z,tempo,la,train,93519901
TEMPO_NO2_L2_V01_20231227T194931Z_S009G07.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T194931Z_S009G07.nc,2023-12-27T19:49:31Z,2023-12-27T19:56:08Z,tempo,la,train,95089085
TEMPO_NO2_L2_V01_20231227T194253Z_S009G06.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T194253Z_S009G06.nc,2023-12-27T19:42:53Z,2023-12-27T19:49:30Z,tempo,la,train,93563049
TEMPO_NO2_L2_V01_20231227T193616Z_S009G05.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T193616Z_S009G05.nc,2023-12-27T19:36:16Z,2023-12-27T19:42:53Z,tempo,la,train,92661707
TEMPO_NO2_L2_V01_20231227T192939Z_S009G04.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T192939Z_S009G04.nc,2023-12-27T19:29:39Z,2023-12-27T19:36:16Z,tempo,la,train,92947246
TEMPO_NO2_L2_V01_20231227T192301Z_S009G03.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T192301Z_S009G03.nc,2023-12-27T19:23:01Z,2023-12-27T19:29:38Z,tempo,la,train,90979726
TEMPO_NO2_L2_V01_20231227T191621Z_S009G02.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T191621Z_S009G02.nc,2023-12-27T19:16:21Z,2023-12-27T19:23:01Z,tempo,la,train,91306656
TEMPO_NO2_L2_V01_20231227T190941Z_S009G01.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T190941Z_S009G01.nc,2023-12-27T19:09:41Z,2023-12-27T19:16:21Z,tempo,la,train,89490818
TEMPO_NO2_L2_V01_20231227T190245Z_S008G09.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T190245Z_S008G09.nc,2023-12-27T19:02:45Z,2023-12-27T19:09:22Z,tempo,la,train,91960364
TEMPO_NO2_L2_V01_20231227T185608Z_S008G08.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T185608Z_S008G08.nc,2023-12-27T18:56:08Z,2023-12-27T19:02:45Z,tempo,la,train,93452227
TEMPO_NO2_L2_V01_20231227T184931Z_S008G07.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T184931Z_S008G07.nc,2023-12-27T18:49:31Z,2023-12-27T18:56:08Z,tempo,la,train,95187605
TEMPO_NO2_L2_V01_20231227T184253Z_S008G06.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T184253Z_S008G06.nc,2023-12-27T18:42:53Z,2023-12-27T18:49:30Z,tempo,la,train,93339637
TEMPO_NO2_L2_V01_20231227T183616Z_S008G05.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T183616Z_S008G05.nc,2023-12-27T18:36:16Z,2023-12-27T18:42:53Z,tempo,la,train,92393814
TEMPO_NO2_L2_V01_20231227T182939Z_S008G04.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T182939Z_S008G04.nc,2023-12-27T18:29:39Z,2023-12-27T18:36:16Z,tempo,la,train,93112243
TEMPO_NO2_L2_V01_20231227T182301Z_S008G03.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T182301Z_S008G03.nc,2023-12-27T18:23:01Z,2023-12-27T18:29:38Z,tempo,la,train,90746811
TEMPO_NO2_L2_V01_20231227T181621Z_S008G02.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T181621Z_S008G02.nc,2023-12-27T18:16:21Z,2023-12-27T18:23:01Z,tempo,la,train,93053417
TEMPO_NO2_L2_V01_20231227T180941Z_S008G01.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T180941Z_S008G01.nc,2023-12-27T18:09:41Z,2023-12-27T18:16:21Z,tempo,la,train,91732189
TEMPO_NO2_L2_V01_20231227T180245Z_S007G09.nc,https://data.asdc.earthdata.nasa.gov/asdc-prod-protected/TEMPO/TEMPO_NO2_L2_V01/2023.12.27/TEMPO_NO2_L2_V01_20231227T180245Z_S007G09.nc,2023-12-27T18:02:45Z,2023-12-27T18:09:22Z,tempo,la,train,90461238
